Episode,Links
136,https://scontent-xsp1-3.xx.fbcdn.net/v/t39.25447-2/10000000_266418706140445_6000792571971715228_n.mp4?_nc_cat=100&vs=3998af41c7b827e7&_nc_vs=HBksFQAYJEdJQ1dtQUFkVFZkd1R2SUFBSnhBTGZjTUdVZFRibWRqQUFBRhUAAsgBABUAGCRHSUNXbUFCcDJkcU1CSW9IQUxGVDNocG5DMUFiYnY0R0FBQUYVAgLIAQBLB4gScHJvZ3Jlc3NpdmVfcmVjaXBlATENc3Vic2FtcGxlX2ZwcwAQdm1hZl9lbmFibGVfbnN1YgAgbWVhc3VyZV9vcmlnaW5hbF9yZXNvbHV0aW9uX3NzaW0AKGNvbXB1dGVfc3NpbV9vbmx5X2F0X29yaWdpbmFsX3Jlc29sdXRpb24AHXVzZV9sYW5jem9zX2Zvcl92cW1fdXBzY2FsaW5nABFkaXNhYmxlX3Bvc3RfcHZxcwAVACUAHIwXQAAAAAAAAAAREQAAACbQzMDTzNLZAxUCKAJDMxgLdnRzX3ByZXZpZXccF0CWgJeNT987GCFkYXNoX2dlbjJod2Jhc2ljX2hxMl9mcmFnXzJfdmlkZW8SABgYdmlkZW9zLnZ0cy5jYWxsYmFjay5wcm9kOBJWSURFT19WSUVXX1JFUVVFU1QbCogVb2VtX3RhcmdldF9lbmNvZGVfdGFnBm9lcF9oZBNvZW1fcmVxdWVzdF90aW1lX21zATAMb2VtX2NmZ19ydWxlB3VubXV0ZWQTb2VtX3JvaV9yZWFjaF9jb3VudAEwEW9lbV9pc19leHBlcmltZW50AAxvZW1fdmlkZW9faWQPOTQyNjU1MTYwMTM1MDc4Em9lbV92aWRlb19hc3NldF9pZBAxMDExODA1MTU5ODI3MjE1FW9lbV92aWRlb19yZXNvdXJjZV9pZBAxMDQxNTU3MDM3MjU3NTEyHG9lbV9zb3VyY2VfdmlkZW9fZW5jb2RpbmdfaWQPNjc1MDY0MzMwODE3MTY0DnZ0c19yZXF1ZXN0X2lkACUCHAAljgIbCIgBcwQ5OTgzAmNkCjIwMjMtMDgtMTYDcmNiATADYXBwBnVwbG9hZAJjdBlDT05UQUlORURfUE9TVF9BVFRBQ0hNRU5UE29yaWdpbmFsX2R1cmF0aW9uX3MHMTQ0MC4zMgFmAmFkAnRzFXByb2dyZXNzaXZlX2VuY29kaW5ncwA%3D&ccb=1-7&_nc_sid=41a7d5&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9oZCJ9&_nc_ohc=YLUKmNfprLUAX_wHETt&_nc_ht=scontent-xsp1-3.xx&edm=APRAPSkEAAAA&oh=00_AfByQDlNoe1ue31ewfkino1t6LzW-0PDRWCMo3fnemDTIw&oe=6502E2BA&_nc_rid=099450581172475
137,https://scontent-xsp1-1.xx.fbcdn.net/v/t39.25447-2/10000000_258989120409334_1052482462635195317_n.mp4?_nc_cat=103&vs=e069cae3715de359&_nc_vs=HBksFQAYJEdJQ1dtQUQyem9XYWpPc0FBTFg3c2pVNUs1c09ibWRqQUFBRhUAAsgBABUAGCRHSUNXbUFEbGpiQnZSandDQU10Q2E1WVM1LVZNYnY0R0FBQUYVAgLIAQBLB4gScHJvZ3Jlc3NpdmVfcmVjaXBlATENc3Vic2FtcGxlX2ZwcwAQdm1hZl9lbmFibGVfbnN1YgAgbWVhc3VyZV9vcmlnaW5hbF9yZXNvbHV0aW9uX3NzaW0AKGNvbXB1dGVfc3NpbV9vbmx5X2F0X29yaWdpbmFsX3Jlc29sdXRpb24AHXVzZV9sYW5jem9zX2Zvcl92cW1fdXBzY2FsaW5nABFkaXNhYmxlX3Bvc3RfcHZxcwAVACUAHIwXQAAAAAAAAAAREQAAACbg4tDZmv2oAxUCKAJDMxgLdnRzX3ByZXZpZXccF0CWgJeNT987GCFkYXNoX2dlbjJod2Jhc2ljX2hxMl9mcmFnXzJfdmlkZW8SABgYdmlkZW9zLnZ0cy5jYWxsYmFjay5wcm9kOBJWSURFT19WSUVXX1JFUVVFU1QbCogVb2VtX3RhcmdldF9lbmNvZGVfdGFnBm9lcF9oZBNvZW1fcmVxdWVzdF90aW1lX21zATAMb2VtX2NmZ19ydWxlB3VubXV0ZWQTb2VtX3JvaV9yZWFjaF9jb3VudAEwEW9lbV9pc19leHBlcmltZW50AAxvZW1fdmlkZW9faWQPMjM2NTY4MTg4ODUzODM2Em9lbV92aWRlb19hc3NldF9pZA82MDg1MjQ5MDgwNjczMjEVb2VtX3ZpZGVvX3Jlc291cmNlX2lkDzkzNDUzNjkyNzY0NzkyMBxvZW1fc291cmNlX3ZpZGVvX2VuY29kaW5nX2lkEDM1NTU0NDUxNDEzNTUxODEOdnRzX3JlcXVlc3RfaWQAJQIcACWOAhsIiAFzBDM3MjICY2QKMjAyMy0wOC0xNgNyY2IBMANhcHAGdXBsb2FkAmN0GUNPTlRBSU5FRF9QT1NUX0FUVEFDSE1FTlQTb3JpZ2luYWxfZHVyYXRpb25fcwcxNDQwLjMyAWYCYWQCdHMVcHJvZ3Jlc3NpdmVfZW5jb2RpbmdzAA%3D%3D&ccb=1-7&_nc_sid=41a7d5&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9oZCJ9&_nc_ohc=NbUVQw2gJdcAX_S0PH8&_nc_ht=scontent-xsp1-1.xx&edm=APRAPSkEAAAA&oh=00_AfBpzLsOKxZ8LFUOiJ8hkoXOdN2VqwuGwaxhxbMx3wmhbA&oe=6502AFF8&_nc_rid=389512973676669
138,https://scontent-xsp1-2.xx.fbcdn.net/v/t39.25447-2/10000000_814597800150929_6682027772507703432_n.mp4?_nc_cat=106&vs=6cd177eaa453185f&_nc_vs=HBksFQAYJEdJQ1dtQUNSUjROVTNfUUNBSWpJblMtYlZMdGNibWRqQUFBRhUAAsgBABUAGCRHSUNXbUFBNFQ3Wjc1TGNIQUpod3FMSzdVMTVfYnY0R0FBQUYVAgLIAQBLB4gScHJvZ3Jlc3NpdmVfcmVjaXBlATENc3Vic2FtcGxlX2ZwcwAQdm1hZl9lbmFibGVfbnN1YgAgbWVhc3VyZV9vcmlnaW5hbF9yZXNvbHV0aW9uX3NzaW0AKGNvbXB1dGVfc3NpbV9vbmx5X2F0X29yaWdpbmFsX3Jlc29sdXRpb24AHXVzZV9sYW5jem9zX2Zvcl92cW1fdXBzY2FsaW5nABFkaXNhYmxlX3Bvc3RfcHZxcwAVACUAHIwXQAAAAAAAAAAREQAAACaiwuXvh4XJCRUCKAJDMxgLdnRzX3ByZXZpZXccF0CWgJeNT987GCFkYXNoX2dlbjJod2Jhc2ljX2hxMl9mcmFnXzJfdmlkZW8SABgYdmlkZW9zLnZ0cy5jYWxsYmFjay5wcm9kOBJWSURFT19WSUVXX1JFUVVFU1QbCogVb2VtX3RhcmdldF9lbmNvZGVfdGFnBm9lcF9oZBNvZW1fcmVxdWVzdF90aW1lX21zATAMb2VtX2NmZ19ydWxlB3VubXV0ZWQTb2VtX3JvaV9yZWFjaF9jb3VudAEwEW9lbV9pc19leHBlcmltZW50AAxvZW1fdmlkZW9faWQPMTk0NzUzMTE2NzY4ODYzEm9lbV92aWRlb19hc3NldF9pZBAxNDM2MTA3ODAwMjk0NTU2FW9lbV92aWRlb19yZXNvdXJjZV9pZBAyNjkzODkwNDQ0MTQ0Nzg1HG9lbV9zb3VyY2VfdmlkZW9fZW5jb2RpbmdfaWQPOTU3NzAxNDc4ODI5MDk3DnZ0c19yZXF1ZXN0X2lkACUCHAAljgIbCIgBcwQ4NjU3AmNkCjIwMjMtMDgtMTYDcmNiATADYXBwBnVwbG9hZAJjdBlDT05UQUlORURfUE9TVF9BVFRBQ0hNRU5UE29yaWdpbmFsX2R1cmF0aW9uX3MHMTQ0MC4zMgFmAmFkAnRzFXByb2dyZXNzaXZlX2VuY29kaW5ncwA%3D&ccb=1-7&_nc_sid=41a7d5&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9oZCJ9&_nc_ohc=fun3F0tIqQgAX9p-Q7t&_nc_ht=scontent-xsp1-2.xx&edm=APRAPSkEAAAA&oh=00_AfCX7zLrJvd5Bj_ugX9jJFa4ZL3q52dDIOi-ULFZFMqa5w&oe=65022883&_nc_rid=981448826121072
140,https://scontent-xsp1-3.xx.fbcdn.net/v/t39.25447-2/10000000_698083019018536_2187044027207360415_n.mp4?_nc_cat=100&vs=2b581c2f738762b1&_nc_vs=HBksFQAYJEdJQ1dtQUFvVVY4ZTUzb0NBSl9mMVkzMDhGa2VibWRqQUFBRhUAAsgBABUAGCRHSUNXbUFCNDQ5RGVpMUlFQUM0RFpNVl8xYVk2YnY0R0FBQUYVAgLIAQBLB4gScHJvZ3Jlc3NpdmVfcmVjaXBlATENc3Vic2FtcGxlX2ZwcwAQdm1hZl9lbmFibGVfbnN1YgAgbWVhc3VyZV9vcmlnaW5hbF9yZXNvbHV0aW9uX3NzaW0AKGNvbXB1dGVfc3NpbV9vbmx5X2F0X29yaWdpbmFsX3Jlc29sdXRpb24AHXVzZV9sYW5jem9zX2Zvcl92cW1fdXBzY2FsaW5nABFkaXNhYmxlX3Bvc3RfcHZxcwAVACUAHIwXQAAAAAAAAAAREQAAACaOtrPJiOGyDBUCKAJDMxgLdnRzX3ByZXZpZXccF0CWgJeNT987GCFkYXNoX2dlbjJod2Jhc2ljX2hxMl9mcmFnXzJfdmlkZW8SABgYdmlkZW9zLnZ0cy5jYWxsYmFjay5wcm9kOBJWSURFT19WSUVXX1JFUVVFU1QbCogVb2VtX3RhcmdldF9lbmNvZGVfdGFnBm9lcF9oZBNvZW1fcmVxdWVzdF90aW1lX21zATAMb2VtX2NmZ19ydWxlB3VubXV0ZWQTb2VtX3JvaV9yZWFjaF9jb3VudAEwEW9lbV9pc19leHBlcmltZW50AAxvZW1fdmlkZW9faWQPODI5NzU1MjY4NzIxNjAxEm9lbV92aWRlb19hc3NldF9pZBA2NTE2Nzc0MTQxNzQ2OTcxFW9lbV92aWRlb19yZXNvdXJjZV9pZBAzNDg5MzE4NDgxMzI1NDQ3HG9lbV9zb3VyY2VfdmlkZW9fZW5jb2RpbmdfaWQPNjA4NDg0Nzc0NzM4NDc5DnZ0c19yZXF1ZXN0X2lkACUCHAAljgIbCIgBcwQyMDM0AmNkCjIwMjMtMDgtMTYDcmNiATADYXBwBnVwbG9hZAJjdBlDT05UQUlORURfUE9TVF9BVFRBQ0hNRU5UE29yaWdpbmFsX2R1cmF0aW9uX3MHMTQ0MC4zMgFmAmFkAnRzFXByb2dyZXNzaXZlX2VuY29kaW5ncwA%3D&ccb=1-7&_nc_sid=41a7d5&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9oZCJ9&_nc_ohc=WffvogonzOgAX8fB91g&_nc_ht=scontent-xsp1-3.xx&edm=APRAPSkEAAAA&oh=00_AfAH5A5k5npNqHmQjauHq8_vm3aEPVTobYDIBtn4oACHmA&oe=650283F8&_nc_rid=371739713719586
141,https://scontent-xsp1-2.xx.fbcdn.net/v/t39.25447-2/10000000_682781480381267_8871508098967724914_n.mp4?_nc_cat=102&vs=d5e2e41b62fb6dd7&_nc_vs=HBksFQAYJEdJQ1dtQUJUNjVoei1Hd0NBSExqX055YzdSMTdibWRqQUFBRhUAAsgBABUAGCRHSUNXbUFBUkZSTHdkd0VEQUF1WWVqc2o4bFlVYnY0R0FBQUYVAgLIAQBLB4gScHJvZ3Jlc3NpdmVfcmVjaXBlATENc3Vic2FtcGxlX2ZwcwAQdm1hZl9lbmFibGVfbnN1YgAgbWVhc3VyZV9vcmlnaW5hbF9yZXNvbHV0aW9uX3NzaW0AKGNvbXB1dGVfc3NpbV9vbmx5X2F0X29yaWdpbmFsX3Jlc29sdXRpb24AHXVzZV9sYW5jem9zX2Zvcl92cW1fdXBzY2FsaW5nABFkaXNhYmxlX3Bvc3RfcHZxcwAVACUAHIwXQAAAAAAAAAAREQAAACbwtZjMxP5CFQIoAkMzGAt2dHNfcHJldmlldxwXQJaAl41P3zsYIWRhc2hfZ2VuMmh3YmFzaWNfaHEyX2ZyYWdfMl92aWRlbxIAGBh2aWRlb3MudnRzLmNhbGxiYWNrLnByb2Q4ElZJREVPX1ZJRVdfUkVRVUVTVBsKiBVvZW1fdGFyZ2V0X2VuY29kZV90YWcGb2VwX2hkE29lbV9yZXF1ZXN0X3RpbWVfbXMBMAxvZW1fY2ZnX3J1bGUHdW5tdXRlZBNvZW1fcm9pX3JlYWNoX2NvdW50ATARb2VtX2lzX2V4cGVyaW1lbnQADG9lbV92aWRlb19pZBAxNDQ1MDI5MTE5NDAyNzQ3Em9lbV92aWRlb19hc3NldF9pZA82Njc5NjQ1MDQ5NjU0MzkVb2VtX3ZpZGVvX3Jlc291cmNlX2lkDzE0NzMwOTQwNTA4MDk1MhxvZW1fc291cmNlX3ZpZGVvX2VuY29kaW5nX2lkDzcxNjY4MTEzMDI2NDkxMw52dHNfcmVxdWVzdF9pZAAlAhwAJY4CGwiIAXMENjQ5MAJjZAoyMDIzLTA4LTE2A3JjYgEwA2FwcAZ1cGxvYWQCY3QZQ09OVEFJTkVEX1BPU1RfQVRUQUNITUVOVBNvcmlnaW5hbF9kdXJhdGlvbl9zBzE0NDAuMzIBZgJhZAJ0cxVwcm9ncmVzc2l2ZV9lbmNvZGluZ3MA&ccb=1-7&_nc_sid=41a7d5&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9oZCJ9&_nc_ohc=Qxe4qPkJM4QAX_tbrjY&_nc_ht=scontent-xsp1-2.xx&edm=APRAPSkEAAAA&oh=00_AfAlBMyFfbVsUQ0A4BsukZUfoA-cY8mmfvMKhWgPhPIJ6A&oe=6501E538&_nc_rid=322433470625753
142,https://scontent-xsp1-2.xx.fbcdn.net/v/t39.25447-2/10000000_195268063373087_1105438102550238916_n.mp4?_nc_cat=106&vs=f4a96cf58f902365&_nc_vs=HBksFQAYJEdJQ1dtQUFmcDQxam1MRUFBTVJXc084WVRsY1BibWRqQUFBRhUAAsgBABUAGCRHSUNXbUFCMklIX1dBUVlEQUFDVzJjVmhTV0p1YnY0R0FBQUYVAgLIAQBLB4gScHJvZ3Jlc3NpdmVfcmVjaXBlATENc3Vic2FtcGxlX2ZwcwAQdm1hZl9lbmFibGVfbnN1YgAgbWVhc3VyZV9vcmlnaW5hbF9yZXNvbHV0aW9uX3NzaW0AKGNvbXB1dGVfc3NpbV9vbmx5X2F0X29yaWdpbmFsX3Jlc29sdXRpb24AHXVzZV9sYW5jem9zX2Zvcl92cW1fdXBzY2FsaW5nABFkaXNhYmxlX3Bvc3RfcHZxcwAVACUAHIwXQAAAAAAAAAAREQAAACaItueOnbHSFhUCKAJDMxgLdnRzX3ByZXZpZXccF0CWgJeNT987GCFkYXNoX2dlbjJod2Jhc2ljX2hxMl9mcmFnXzJfdmlkZW8SABgYdmlkZW9zLnZ0cy5jYWxsYmFjay5wcm9kOBJWSURFT19WSUVXX1JFUVVFU1QbCogVb2VtX3RhcmdldF9lbmNvZGVfdGFnBm9lcF9oZBNvZW1fcmVxdWVzdF90aW1lX21zATAMb2VtX2NmZ19ydWxlB3VubXV0ZWQTb2VtX3JvaV9yZWFjaF9jb3VudAEwEW9lbV9pc19leHBlcmltZW50AAxvZW1fdmlkZW9faWQQMjYzMTI1Nzk5NzAyOTA4NhJvZW1fdmlkZW9fYXNzZXRfaWQQMzU3NjA2MzgyOTI3NjAxNhVvZW1fdmlkZW9fcmVzb3VyY2VfaWQQNjM3MzYxNTExNjAyMTEyNBxvZW1fc291cmNlX3ZpZGVvX2VuY29kaW5nX2lkDzYxOTM2MzE3Njk4MDEzNw52dHNfcmVxdWVzdF9pZAAlAhwAJY4CGwiIAXMDNzc4AmNkCjIwMjMtMDgtMTYDcmNiATADYXBwBnVwbG9hZAJjdBlDT05UQUlORURfUE9TVF9BVFRBQ0hNRU5UE29yaWdpbmFsX2R1cmF0aW9uX3MHMTQ0MC4zMgFmAmFkAnRzFXByb2dyZXNzaXZlX2VuY29kaW5ncwA%3D&ccb=1-7&_nc_sid=41a7d5&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9oZCJ9&_nc_ohc=1MoDNMw_sR4AX-ail0T&_nc_ht=scontent-xsp1-2.xx&edm=APRAPSkEAAAA&oh=00_AfAyNdXdbwiVIKONF_ERyMZCgji9XpZR-ODU6lU5R35eCg&oe=65032790&_nc_rid=524166519395559
143,https://scontent-xsp1-1.xx.fbcdn.net/v/t39.25447-2/10000000_675691747394482_6658286311063955867_n.mp4?_nc_cat=105&vs=429adb93d1136df2&_nc_vs=HBksFQAYJEdJQ1dtQUN5dzVTX2lXWUNBSnNwMEc4Zi1HWmNibWRqQUFBRhUAAsgBABUAGCRHSUNXbUFEOHVQNXBXOFVBQUtmc1JLd3VmMXNEYnY0R0FBQUYVAgLIAQBLB4gScHJvZ3Jlc3NpdmVfcmVjaXBlATENc3Vic2FtcGxlX2ZwcwAQdm1hZl9lbmFibGVfbnN1YgAgbWVhc3VyZV9vcmlnaW5hbF9yZXNvbHV0aW9uX3NzaW0AKGNvbXB1dGVfc3NpbV9vbmx5X2F0X29yaWdpbmFsX3Jlc29sdXRpb24AHXVzZV9sYW5jem9zX2Zvcl92cW1fdXBzY2FsaW5nABFkaXNhYmxlX3Bvc3RfcHZxcwAVACUAHIwXQAAAAAAAAAAREQAAACaOq%2Ffiy6V7FQIoAkMzGAt2dHNfcHJldmlldxwXQJaAl41P3zsYIWRhc2hfZ2VuMmh3YmFzaWNfaHEyX2ZyYWdfMl92aWRlbxIAGBh2aWRlb3MudnRzLmNhbGxiYWNrLnByb2Q4ElZJREVPX1ZJRVdfUkVRVUVTVBsKiBVvZW1fdGFyZ2V0X2VuY29kZV90YWcGb2VwX2hkE29lbV9yZXF1ZXN0X3RpbWVfbXMBMAxvZW1fY2ZnX3J1bGUHdW5tdXRlZBNvZW1fcm9pX3JlYWNoX2NvdW50ATARb2VtX2lzX2V4cGVyaW1lbnQADG9lbV92aWRlb19pZBAzNjY0NzcyOTA3MDc0OTA2Em9lbV92aWRlb19hc3NldF9pZA84MTAwMDE4NjA3NzAzMjcVb2VtX3ZpZGVvX3Jlc291cmNlX2lkDzI3MTEyNTY4NTY2MDM1ORxvZW1fc291cmNlX3ZpZGVvX2VuY29kaW5nX2lkDzI3MjMwNzQyNTUxMzQyOA52dHNfcmVxdWVzdF9pZAAlAhwAJY4CGwiIAXMDMzYyAmNkCjIwMjMtMDgtMTYDcmNiATADYXBwBnVwbG9hZAJjdBlDT05UQUlORURfUE9TVF9BVFRBQ0hNRU5UE29yaWdpbmFsX2R1cmF0aW9uX3MHMTQ0MC4zMgFmAmFkAnRzFXByb2dyZXNzaXZlX2VuY29kaW5ncwA%3D&ccb=1-7&_nc_sid=41a7d5&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9oZCJ9&_nc_ohc=JJXP6BlbOd4AX9VIFzZ&_nc_ht=scontent-xsp1-1.xx&edm=APRAPSkEAAAA&oh=00_AfCrfnSQHv3zXcwRSGD3b70qIFrNn7LoLEdOMuAskYO3CQ&oe=65029883&_nc_rid=627886869658194
144,https://scontent-xsp1-3.xx.fbcdn.net/v/t39.25447-2/10000000_186328721020484_8199472390570133374_n.mp4?_nc_cat=107&vs=3e6b611d60038b96&_nc_vs=HBksFQAYJEdJQ1dtQUJFVmpvSmQ2a0FBSDVIamxHeVlNcHhibWRqQUFBRhUAAsgBABUAGCRHSUNXbUFBcEp4eU1EUVVEQU4zcldwUWExMnhXYnY0R0FBQUYVAgLIAQBLB4gScHJvZ3Jlc3NpdmVfcmVjaXBlATENc3Vic2FtcGxlX2ZwcwAQdm1hZl9lbmFibGVfbnN1YgAgbWVhc3VyZV9vcmlnaW5hbF9yZXNvbHV0aW9uX3NzaW0AKGNvbXB1dGVfc3NpbV9vbmx5X2F0X29yaWdpbmFsX3Jlc29sdXRpb24AHXVzZV9sYW5jem9zX2Zvcl92cW1fdXBzY2FsaW5nABFkaXNhYmxlX3Bvc3RfcHZxcwAVACUAHIwXQAAAAAAAAAAREQAAACbEudri%2BOSHARUCKAJDMxgLdnRzX3ByZXZpZXccF0CWf%2ByLQ5WBGCFkYXNoX2dlbjJod2Jhc2ljX2hxMl9mcmFnXzJfdmlkZW8SABgYdmlkZW9zLnZ0cy5jYWxsYmFjay5wcm9kOBJWSURFT19WSUVXX1JFUVVFU1QbCogVb2VtX3RhcmdldF9lbmNvZGVfdGFnBm9lcF9oZBNvZW1fcmVxdWVzdF90aW1lX21zATAMb2VtX2NmZ19ydWxlB3VubXV0ZWQTb2VtX3JvaV9yZWFjaF9jb3VudAEwEW9lbV9pc19leHBlcmltZW50AAxvZW1fdmlkZW9faWQPNzEyODQxMTQ0MDg1NzkyEm9lbV92aWRlb19hc3NldF9pZA8zMzgzNzc5ODUxOTQxNjIVb2VtX3ZpZGVvX3Jlc291cmNlX2lkDzI5ODYwMjMzNjA0NjY5MBxvZW1fc291cmNlX3ZpZGVvX2VuY29kaW5nX2lkDzEzNDIzODMyNjQwNTMwNg52dHNfcmVxdWVzdF9pZAAlAhwAJY4CGwiIAXMENzQwNwJjZAoyMDIzLTA4LTE2A3JjYgEwA2FwcAZ1cGxvYWQCY3QZQ09OVEFJTkVEX1BPU1RfQVRUQUNITUVOVBNvcmlnaW5hbF9kdXJhdGlvbl9zCDE0NDAuMDg2AWYCYWQCdHMVcHJvZ3Jlc3NpdmVfZW5jb2RpbmdzAA%3D%3D&ccb=1-7&_nc_sid=41a7d5&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9oZCJ9&_nc_ohc=7lJFvUvLaz4AX8Ln4Q7&_nc_ht=scontent-xsp1-3.xx&edm=APRAPSkEAAAA&oh=00_AfAXL3hxVZZbbCK22XUrzr3S8XvMoXjvRswd0_fNdHK2yQ&oe=6502FC4B&_nc_rid=734926247010672
145,https://scontent-xsp1-2.xx.fbcdn.net/v/t39.25447-2/10000000_860798035557053_7406328234024950823_n.mp4?_nc_cat=101&vs=431b19d9a1f64646&_nc_vs=HBksFQAYJEdJQ1dtQUM5X2lFcDVBNERBQ2ZjQU5kSmtNaG1ibWRqQUFBRhUAAsgBABUAGCRHSUNXbUFDX1Fqamw2VDBDQU1yTDFOMElUdlFMYnY0R0FBQUYVAgLIAQBLB4gScHJvZ3Jlc3NpdmVfcmVjaXBlATENc3Vic2FtcGxlX2ZwcwAQdm1hZl9lbmFibGVfbnN1YgAgbWVhc3VyZV9vcmlnaW5hbF9yZXNvbHV0aW9uX3NzaW0AKGNvbXB1dGVfc3NpbV9vbmx5X2F0X29yaWdpbmFsX3Jlc29sdXRpb24AHXVzZV9sYW5jem9zX2Zvcl92cW1fdXBzY2FsaW5nABFkaXNhYmxlX3Bvc3RfcHZxcwAVACUAHIwXQAAAAAAAAAAREQAAACaUt4C66vWWAhUCKAJDMxgLdnRzX3ByZXZpZXccF0CWgJeNT987GCFkYXNoX2dlbjJod2Jhc2ljX2hxMl9mcmFnXzJfdmlkZW8SABgYdmlkZW9zLnZ0cy5jYWxsYmFjay5wcm9kOBJWSURFT19WSUVXX1JFUVVFU1QbCogVb2VtX3RhcmdldF9lbmNvZGVfdGFnBm9lcF9oZBNvZW1fcmVxdWVzdF90aW1lX21zATAMb2VtX2NmZ19ydWxlB3VubXV0ZWQTb2VtX3JvaV9yZWFjaF9jb3VudAEwEW9lbV9pc19leHBlcmltZW50AAxvZW1fdmlkZW9faWQQMjYyMDQ4MTE3MTQyNDczMBJvZW1fdmlkZW9fYXNzZXRfaWQPMzEyMzA1NDE4MDM4NzMxFW9lbV92aWRlb19yZXNvdXJjZV9pZA82MTMzNTI3OTc2MzgwOTAcb2VtX3NvdXJjZV92aWRlb19lbmNvZGluZ19pZA84MzQwNjk5NTE2NjMzODEOdnRzX3JlcXVlc3RfaWQAJQIcACWOAhsIiAFzBDkwNTkCY2QKMjAyMy0wOC0xNgNyY2IBMANhcHAGdXBsb2FkAmN0GUNPTlRBSU5FRF9QT1NUX0FUVEFDSE1FTlQTb3JpZ2luYWxfZHVyYXRpb25fcwcxNDQwLjMyAWYCYWQCdHMVcHJvZ3Jlc3NpdmVfZW5jb2RpbmdzAA%3D%3D&ccb=1-7&_nc_sid=41a7d5&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9oZCJ9&_nc_ohc=zgP9rOhecpQAX_2MxfL&_nc_ht=scontent-xsp1-2.xx&edm=APRAPSkEAAAA&oh=00_AfAZWZTjozxbkEGJ3BSNFt_M7VGkp-sAX06VWZ9K_ccEzw&oe=65020953&_nc_rid=476937451666607
146,https://video-xsp1-1.xx.fbcdn.net/v/t39.25447-2/10000000_685272686262701_4381000900737028872_n.mp4?_nc_cat=103&vs=38afecb01ec8d00d&_nc_vs=HBksFQAYJEdJQ1dtQUN0X1FsN1FHOENBQWpUR0pFYmNjdzhibWRqQUFBRhUAAsgBABUAGCRHSUNXbUFERlhBQjRId2dCQUI3SDNSQkJaT0ZsYnY0R0FBQUYVAgLIAQBLB4gScHJvZ3Jlc3NpdmVfcmVjaXBlATENc3Vic2FtcGxlX2ZwcwAQdm1hZl9lbmFibGVfbnN1YgAgbWVhc3VyZV9vcmlnaW5hbF9yZXNvbHV0aW9uX3NzaW0AKGNvbXB1dGVfc3NpbV9vbmx5X2F0X29yaWdpbmFsX3Jlc29sdXRpb24AHXVzZV9sYW5jem9zX2Zvcl92cW1fdXBzY2FsaW5nABFkaXNhYmxlX3Bvc3RfcHZxcwAVACUAHIwXQAAAAAAAAAAREQAAACaO8tr72r7TAxUCKAJDMxgLdnRzX3ByZXZpZXccF0CWgJeNT987GCFkYXNoX2dlbjJod2Jhc2ljX2hxMl9mcmFnXzJfdmlkZW8SABgYdmlkZW9zLnZ0cy5jYWxsYmFjay5wcm9kOBJWSURFT19WSUVXX1JFUVVFU1QbCogVb2VtX3RhcmdldF9lbmNvZGVfdGFnBm9lcF9oZBNvZW1fcmVxdWVzdF90aW1lX21zATAMb2VtX2NmZ19ydWxlB3VubXV0ZWQTb2VtX3JvaV9yZWFjaF9jb3VudAIzNxFvZW1faXNfZXhwZXJpbWVudAAMb2VtX3ZpZGVvX2lkDzI2OTg2NTg3MjU0NzE0MBJvZW1fdmlkZW9fYXNzZXRfaWQPMjIxNzcyNDc0MTc2MjI4FW9lbV92aWRlb19yZXNvdXJjZV9pZBAxMDI4MDIxMjIxNTQ3MTQzHG9lbV9zb3VyY2VfdmlkZW9fZW5jb2RpbmdfaWQPODQyNTc3NzkwMjk5MTkxDnZ0c19yZXF1ZXN0X2lkACUCHAAljgIbCIgBcwMzMTkCY2QKMjAyMy0wOC0xNgNyY2IBMANhcHAGdXBsb2FkAmN0GUNPTlRBSU5FRF9QT1NUX0FUVEFDSE1FTlQTb3JpZ2luYWxfZHVyYXRpb25fcwcxNDQwLjMyAWYCYWQCdHMVcHJvZ3Jlc3NpdmVfZW5jb2RpbmdzAA%3D%3D&ccb=1-7&_nc_sid=41a7d5&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9oZCJ9&_nc_ohc=ESnFjdt7if8AX86Ji-i&_nc_ht=video-xsp1-1.xx&edm=APRAPSkEAAAA&oh=00_AfCj27HgTbqL0vP3EKUC3VFpgPSSxfvelrNHYPVjvrj6kA&oe=6502F52F&_nc_rid=138697162702972
